cemu_hash,w,h,fmt,texconv_fmt,ngrp_file
5fedf973,256,256,0031,BC1_UNORM,tex1_128x128_C6284BC4D3825F84_12_mip0.dds
52a2c231,256,256,0031,BC1_UNORM,tex1_128x128_9280A3770DE894F4_12_mip0.dds
cd6ed627,512,512,0031,BC1_UNORM,tex1_128x128_79924C0F96E8A3C6_12_mip0.dds
252b53a6,512,512,0031,BC1_UNORM,tex1_128x128_5A4E2E30B680AB65_12_mip0.dds
e34dff2d,256,256,0031,BC1_UNORM,tex1_128x128_791225192E90D2A9_12_mip0.dds
2cf75553,512,512,0031,BC1_UNORM,tex1_128x128_2D7A07394AC976AC_12_mip0.dds
4f352f0c,256,128,0031,BC1_UNORM,tex1_128x64_9C41DAE19315544F_12_mip0.dds
627f0412,512,256,0031,BC1_UNORM,tex1_128x64_903A0D23338BABCC_12_mip0.dds
4acdb322,256,256,0031,BC1_UNORM,tex1_128x128_39B0AFC0FD228AC0_12_mip0.dds
890cb6d4,512,256,0032,BC2_UNORM,tex1_128x64_F8BA7C61499A6803_13_mip0.dds
e81304c8,256,128,0032,BC2_UNORM,tex1_128x64_633ED27BF7724DD2_13_mip0.dds
09101cdd,256,256,0031,BC1_UNORM,tex1_128x128_8086B687A9FD37E8_12_mip0.dds
6db1caf6,512,512,0031,BC1_UNORM,tex1_128x128_A6C407B4923D5A4A_12_mip0.dds
f7c6b758,256,64,0031,BC1_UNORM,tex1_128x32_112411050FDCEDFF_12_mip0.dds
05531d9b,256,128,0031,BC1_UNORM,tex1_128x64_8762E1F122E409A4_12_mip0.dds
e5be5bed,256,128,0031,BC1_UNORM,tex1_128x64_5AAC2A5E7B2BD479_12_mip0.dds
4d0d98a4,256,256,0032,BC2_UNORM,tex1_64x64_408C4262FA9E3B14_13_mip0.dds
2ab511e4,256,128,0031,BC1_UNORM,tex1_128x64_BB38ABCB0E45A4D9_12_mip0.dds
6af29f69,128,128,0031,BC1_UNORM,tex1_64x64_10BB5D12682C6A06_12_mip0.dds
b687fc58,256,256,0032,BC2_UNORM,tex1_128x128_14497C26FCDF91F8_13_mip0.dds
8cc6426b,512,512,0031,BC1_UNORM,tex1_128x128_1A03A8216CFE086A_12_mip0.dds
fe8210a7,128,256,0031,BC1_UNORM,tex1_64x128_BC81150F61441C66_12_mip0.dds
b768cb6c,128,128,0032,BC2_UNORM,tex1_64x64_D00E021BA3CE9869_13_mip0.dds
00f000f0,256,512,0032,BC2_UNORM,tex1_64x128_F57975756A995A0C_13_mip0.dds
5da018a8,256,256,0032,BC2_UNORM,tex1_64x64_1F35524C34F91B61_13_mip0.dds
4f302e71,128,128,0032,BC2_UNORM,tex1_64x64_2A08F4E153F48976_13_mip0.dds
bd86aa0d,256,256,0032,BC2_UNORM,tex1_64x64_34EF4C4673819DD2_13_mip0.dds
280ea43d,128,128,0031,BC1_UNORM,tex1_64x64_B8CFAD750965BD67_12_mip0.dds
ab0f583c,512,512,0031,BC1_UNORM,tex1_128x128_96D357EC3D91EC5B_12_mip0.dds
f57ee4bf,128,128,0032,BC2_UNORM,tex1_64x64_93C0167862732814_13_mip0.dds
77bb158f,256,64,0032,BC2_UNORM,tex1_128x32_8AC6B4AE999C5B6E_13_mip0.dds
7b848c5e,128,128,0032,BC2_UNORM,tex1_128x128_2503E4B00340E106_13_mip0.dds
f40de4c0,512,512,0031,BC1_UNORM,tex1_128x128_614DB62951653E48_12_mip0.dds
7bf86130,256,256,0031,BC1_UNORM,tex1_128x128_6D8D9F5A607D1A22_12_mip0.dds
7af3bae5,64,64,0032,BC2_UNORM,tex1_32x32_9D0EEBAF79012A5F_13_mip0.dds
5d04170e,64,64,0032,BC2_UNORM,tex1_32x32_228E924DFE758647_13_mip0.dds
e1223808,128,128,0032,BC2_UNORM,tex1_64x64_B94CFD33B2795CFA_13_mip0.dds
700d6435,128,128,0032,BC2_UNORM,tex1_64x64_52361BEE0417CA03_13_mip0.dds
a08ed6e1,128,128,0032,BC2_UNORM,tex1_64x64_9E23060C434DB897_13_mip0.dds
1cbe40c4,128,64,0031,BC1_UNORM,tex1_64x32_05EC53E90B76C21E_12_mip0.dds
eccc5e6c,512,512,0031,BC1_UNORM,tex1_128x128_6A17E82A349EABDE_12_mip0.dds
6a466d1c,256,256,0031,BC1_UNORM,tex1_64x64_D3A24A5B4A2DA83E_12_mip0.dds
817a6173,128,128,0031,BC1_UNORM,tex1_32x32_9340896DA8FC33E2_12_mip0.dds
53b0aa87,512,512,0031,BC1_UNORM,tex1_128x128_DCAE81B2DF90C0A2_12_mip0.dds
437b1b47,512,512,0031,BC1_UNORM,tex1_128x128_F3210B81FCC19EA4_12_mip0.dds
d0645620,256,256,0031,BC1_UNORM,tex1_64x64_CCA9EE7D58FA8466_12_mip0.dds
b91dae2a,128,128,0031,BC1_UNORM,tex1_32x32_0AF5C81DB70E5BA0_12_mip0.dds
94cac692,128,128,0031,BC1_UNORM,tex1_32x32_A5B7B34CC25ADD5B_12_mip0.dds
7545b60e,512,512,0031,BC1_UNORM,tex1_128x128_5FB7201E30E0D421_12_mip0.dds
3d68900e,512,512,0031,BC1_UNORM,tex1_128x128_1B17833521ACEE2C_12_mip0.dds
9ba1e639,256,256,0031,BC1_UNORM,tex1_64x64_E9CEC32C8A7E86A2_12_mip0.dds
c2d46898,128,128,0031,BC1_UNORM,tex1_32x32_94FD07C1C7FB2A2F_12_mip0.dds
9a75bacc,256,128,0032,BC2_UNORM,tex1_64x32_8A94926DCC83DC57_13_mip0.dds
b7ceb759,256,64,0031,BC1_UNORM,tex1_128x32_1F8B155C8FC21E52_12_mip0.dds
4f352f0c,256,128,0031,BC1_UNORM,tex1_64x32_06169BFDFF9EC029_12_mip0.dds
a18547ef,512,512,0031,BC1_UNORM,tex1_128x128_DF3F8471EABB4301_12_mip0.dds
f9162161,128,128,0032,BC2_UNORM,tex1_128x128_9A9FD072E11AF190_13_mip0.dds
7af3bae5,64,64,0032,BC2_UNORM,tex1_32x32_9D0EEBAF79012A5F_13_mip0.dds
5d04170e,64,64,0032,BC2_UNORM,tex1_32x32_228E924DFE758647_13_mip0.dds
e1223808,128,128,0032,BC2_UNORM,tex1_64x64_B94CFD33B2795CFA_13_mip0.dds
700d6435,128,128,0032,BC2_UNORM,tex1_64x64_52361BEE0417CA03_13_mip0.dds
a08ed6e1,128,128,0032,BC2_UNORM,tex1_64x64_9E23060C434DB897_13_mip0.dds
1cbe40c4,128,64,0031,BC1_UNORM,tex1_64x32_05EC53E90B76C21E_12_mip0.dds
e81304c8,256,128,0032,BC2_UNORM,tex1_128x64_1DFDDF2A38C0CD36_13_mip0.dds
ccdc8858,1024,512,0031,BC1_UNORM,tex1_128x64_0CE57090610E654F_12_mip0.dds
45b23551,512,512,0031,BC1_UNORM,tex1_128x128_68FE6A7026DA8A48_12_mip0.dds
49127dd2,128,128,0031,BC1_UNORM,tex1_64x64_72B262789A6F6895_12_mip0.dds
eaca81ec,128,128,0031,BC1_UNORM,tex1_64x64_5E631D710E600492_12_mip0.dds
eccc5e6c,512,512,0031,BC1_UNORM,tex1_128x128_841B9077F787B29F_12_mip0.dds
344f30f6,512,512,0031,BC1_UNORM,tex1_128x128_57E332A7CB015E24_12_mip0.dds
252b53a6,512,512,0031,BC1_UNORM,tex1_128x128_5A4E2E30B680AB65_12_mip0.dds
9bb900f9,512,512,0031,BC1_UNORM,tex1_128x128_1A64B015DE773911_12_mip0.dds
5561ad95,128,128,0032,BC2_UNORM,tex1_128x128_77B11E18210A01F5_13_mip0.dds
3ae0a8b3,128,128,0031,BC1_UNORM,tex1_64x64_C1C736B65963960D_12_mip0.dds
91f21f75,256,256,0032,BC2_UNORM,tex1_128x128_9C7B1473ADE3BC91_13_mip0.dds
1dbd80c4,512,512,0031,BC1_UNORM,tex1_128x128_1CE43D49462F7F1D_12_mip0.dds
926a20a3,128,128,0031,BC1_UNORM,tex1_128x128_44D1E2173C17DCE8_12_mip0.dds
f75778f7,128,128,0031,BC1_UNORM,tex1_128x128_EFD8649F4077420F_12_mip0.dds
5b655610,128,128,0031,BC1_UNORM,tex1_128x128_508A4D82F50095C6_12_mip0.dds
4d4dfbe2,128,128,0031,BC1_UNORM,tex1_128x128_F0C31A01763F21D0_12_mip0.dds
ef5dff84,128,128,0032,BC2_UNORM,tex1_64x64_885C395330AABFA9_13_mip0.dds
df67997b,128,128,0032,BC2_UNORM,tex1_64x64_1B4DD630F1BC1428_13_mip0.dds
4987ca85,256,128,0031,BC1_UNORM,tex1_128x64_1908D8CF34E0BB5C_12_mip0.dds
7af3bae5,64,64,0032,BC2_UNORM,tex1_32x32_9D0EEBAF79012A5F_13_mip0.dds
5d04170e,64,64,0032,BC2_UNORM,tex1_32x32_228E924DFE758647_13_mip0.dds
e1223808,128,128,0032,BC2_UNORM,tex1_64x64_B94CFD33B2795CFA_13_mip0.dds
700d6435,128,128,0032,BC2_UNORM,tex1_64x64_52361BEE0417CA03_13_mip0.dds
a08ed6e1,128,128,0032,BC2_UNORM,tex1_64x64_9E23060C434DB897_13_mip0.dds
45c30f04,64,128,0032,BC2_UNORM,tex1_32x64_CD1185D72B3206F5_13_mip0.dds
1cbe40c4,128,64,0031,BC1_UNORM,tex1_64x32_05EC53E90B76C21E_12_mip0.dds
c257106b,64,64,0031,BC1_UNORM,tex1_32x32_1699D52ED8DE3B3F_12_mip0.dds
cc4d310d,64,64,0032,BC2_UNORM,tex1_32x32_3BE762BEFD699BA9_12_mip0.dds
35b7fc6d,128,128,0032,BC2_UNORM,tex1_64x64_1EF354B26DD60190_13_mip0.dds
ab0f583c,512,512,0031,BC1_UNORM,tex1_128x128_96D357EC3D91EC5B_12_mip0.dds
94e8ed2d,512,512,0032,BC2_UNORM,tex1_128x128_B42DA171048F7CC7_13_mip0.dds
252b53a6,512,512,0031,BC1_UNORM,tex1_128x128_5A4E2E30B680AB65_12_mip0.dds
09101cdd,256,256,0031,BC1_UNORM,tex1_128x128_A9087555478201EF_12_mip0.dds
45b23551,512,512,0031,BC1_UNORM,tex1_128x128_68FE6A7026DA8A48_12_mip0.dds
eccc5e6c,512,512,0031,BC1_UNORM,tex1_128x128_841B9077F787B29F_12_mip0.dds
b0909be7,256,128,0031,BC1_UNORM,tex1_128x64_C86693E50279C070_12_mip0.dds
4f352f0c,256,128,0031,BC1_UNORM,tex1_128x64_9C41DAE19315544F_12_mip0.dds
3fe445a3,512,512,0031,BC1_UNORM,tex1_128x128_24F9E2E6A4CFED65_12_mip0.dds
d0b0f1d1,512,512,0031,BC1_UNORM,tex1_128x128_C19BA860E393A2B3_12_mip0.dds
0d49a9d2,512,256,0031,BC1_UNORM,tex1_128x64_86624F575BA4C932_12_mip0.dds
dd442e60,512,512,0031,BC1_UNORM,tex1_128x128_ED8557BA8F0FBAAB_12_mip0.dds
983839d5,256,256,0031,BC1_UNORM,tex1_128x128_AC132F47E3ABF107_12_mip0.dds
b0e548be,256,256,0031,BC1_UNORM,tex1_128x128_C55C3AC8755E814A_12_mip0.dds
ac44b046,128,128,0032,BC2_UNORM,tex1_128x128_AAA024BBA9D3F358_13_mip0.dds
35e21eff,256,256,0031,BC1_UNORM,tex1_128x128_CF714240C782919E_12_mip0.dds
08fc9fb6,64,64,0032,BC2_UNORM,tex1_32x32_EE6766CA695E0A0D_13_mip0.dds
186827dd,128,128,0032,BC2_UNORM,tex1_64x64_B1CFCDDF268830FA_13_mip0.dds
a08ed6e1,128,128,0032,BC2_UNORM,tex1_64x64_9E23060C434DB897_13_mip0.dds
42eae5e3,256,256,0032,BC2_UNORM,tex1_128x128_757246960255F32C_13_mip0.dds
45c30f04,64,128,0032,BC2_UNORM,tex1_32x64_CD1185D72B3206F5_13_mip0.dds
1cbe40c4,128,64,0031,BC1_UNORM,tex1_64x32_05EC53E90B76C21E_12_mip0.dds
f4cb663d,128,128,0031,BC1_UNORM,tex1_64x64_5FA8EF036582093A_12_mip0.dds
cc4d310d,64,64,0032,BC2_UNORM,tex1_32x32_3BE762BEFD699BA9_12_mip0.dds
35b7fc6d,128,128,0032,BC2_UNORM,tex1_64x64_1EF354B26DD60190_13_mip0.dds
ffffffff,32,8,0032,BC2_UNORM,tex1_32x8_D763B2E2493C4A4A_13_mip0.dds
76ed0a28,512,256,0032,BC2_UNORM,tex1_128x64_B2820B30D0DA3DCC_13_mip0.dds
c45f05cc,1024,512,0031,BC1_UNORM,tex1_128x64_0CE57090610E654F_12_mip0.dds
45b23551,512,512,0031,BC1_UNORM,tex1_128x128_68FE6A7026DA8A48_12_mip0.dds
eccc5e6c,512,512,0031,BC1_UNORM,tex1_128x128_841B9077F787B29F_12_mip0.dds
252b53a6,512,512,0031,BC1_UNORM,tex1_128x128_5A4E2E30B680AB65_12_mip0.dds
0d75eccd,512,512,0031,BC1_UNORM,tex1_128x128_FB8BF1EAF05CEA79_12_mip0.dds
b3d04e85,512,512,0031,BC1_UNORM,tex1_128x128_EA46BE87168ACC4B_12_mip0.dds
d50dcd59,512,512,0031,BC1_UNORM,tex1_128x128_AC978E6106748712_12_mip0.dds
b0909be7,256,128,0031,BC1_UNORM,tex1_128x64_46E96C8097949449_12_mip0.dds
184ec56f,512,128,0031,BC1_UNORM,tex1_256x64_8A789169DE906120_12_mip0.dds
74b90bc1,64,64,0031,BC1_UNORM,tex1_32x32_E1E13E2BA669E82D_12_mip0.dds
487b4809,256,128,0031,BC1_UNORM,tex1_128x64_AE6ECB03589B1D88_12_mip0.dds
e7366dca,512,512,0031,BC1_UNORM,tex1_128x128_BC413AEABD5C0B5B_12_mip0.dds
2e357bf3,128,128,0032,BC2_UNORM,tex1_128x128_D9F1A60EDC2FD362_13_mip0.dds
f971975b,128,256,0032,BC2_UNORM,tex1_128x256_32DF4A3F7094ACBA_13_mip0.dds
c5af0a93,64,512,0032,BC2_UNORM,tex1_64x512_59972FDB9030AD44_13_mip0.dds
4e90b59b,256,256,0031,BC1_UNORM,tex1_128x128_76F152478BF4822D_12_mip0.dds
ac78e2fc,256,256,0031,BC1_UNORM,tex1_128x128_6126F670EFA8F306_12_mip0.dds
ccf7543a,256,256,0031,BC1_UNORM,tex1_128x128_B73BAFADDBE4A622_12_mip0.dds
d27b4078,256,256,0031,BC1_UNORM,tex1_128x128_9430D9F0BD61A38E_12_mip0.dds
7c66193b,64,256,0031,BC1_UNORM,tex1_32x128_4A0BC38EFA92971B_12_mip0.dds
63d70dd6,512,512,0032,BC2_UNORM,tex1_128x128_527745CA49385B6D_13_mip0.dds
999f9cc8,256,512,0031,BC1_UNORM,tex1_64x128_216D759275E68F70_12_mip0.dds
a2a369dd,128,256,0032,BC2_UNORM,tex1_64x128_3AABF292E90282CE_13_mip0.dds
02f30fe6,32,128,0032,BC2_UNORM,tex1_32x128_8780FEF31B2A5A59_13_mip0.dds
cd42c7e6,64,64,0032,BC2_UNORM,tex1_32x32_4E0EC2CE867CA54E_13_mip0.dds
1fca0eb1,64,64,0032,BC2_UNORM,tex1_32x32_A9822342DB307F04_13_mip0.dds
2096d030,64,64,0032,BC2_UNORM,tex1_32x32_6B32C3FE52F5E52F_13_mip0.dds
523834a3,512,512,0031,BC1_UNORM,tex1_256x256_BB277C30AD086A97_12_mip0.dds
ede71264,512,256,0031,BC1_UNORM,tex1_256x128_E9560B8238F012DE_12_mip0.dds
6e559da9,256,256,0031,BC1_UNORM,tex1_128x128_93F69335C5258286_12_mip0.dds
76b090ea,256,256,0032,BC2_UNORM,tex1_128x128_6D9930515CEC1F25_13_mip0.dds
81e762ea,256,256,0032,BC2_UNORM,tex1_128x128_3DB73D219F2C0C4A_13_mip0.dds
0e5c67bd,512,512,0032,BC2_UNORM,tex1_256x256_35686D32CAD7A67D_13_mip0.dds
883a8f1d,256,256,0032,BC2_UNORM,tex1_128x128_CF5329633FD4E4A6_13_mip0.dds
855815f3,512,512,0032,BC2_UNORM,tex1_256x256_24491659B88AF820_13_mip0.dds
6221d0a6,256,256,0032,BC2_UNORM,tex1_64x64_FB17383A10DDCF2D_13_mip0.dds
d27b4078,256,256,0031,BC1_UNORM,tex1_128x128_EEC0B93F99349DF8_12_mip0.dds
3c743612,256,256,0032,BC2_UNORM,tex1_128x128_4F0AB14D0633E1E2_13_mip0.dds
8cc413d0,64,64,0032,BC2_UNORM,tex1_32x32_22A0DAD35B21BC86_13_mip0.dds
81a7b2bd,64,64,0032,BC2_UNORM,tex1_32x32_65310D9B5741C80F_13_mip0.dds
2096d030,64,64,0032,BC2_UNORM,tex1_32x32_6B32C3FE52F5E52F_13_mip0.dds
3c743612,256,256,0032,BC2_UNORM,tex1_128x128_ACE348686518FE84_13_mip0.dds
d27b4078,256,256,0031,BC1_UNORM,tex1_128x128_9430D9F0BD61A38E_12_mip0.dds
523834a3,512,512,0031,BC1_UNORM,tex1_128x128_0148F4D73540B8FB_12_mip0.dds
f05b0653,512,512,0032,BC2_UNORM,tex1_256x256_ADF2D309DDDEBD18_13_mip0.dds
48fe3666,128,128,0031,BC1_UNORM,tex1_64x64_1D471AD355566DE8_12_mip0.dds
acaa0d2b,256,256,0031,BC1_UNORM,tex1_128x128_9ABE04258A0A0238_12_mip0.dds
ede71264,512,256,0031,BC1_UNORM,tex1_128x64_2E4EB3952CAE7ACE_12_mip0.dds
815cca12,256,256,0032,BC2_UNORM,tex1_128x128_962B4457B74217D1_13_mip0.dds
6a7247de,256,256,0031,BC1_UNORM,tex1_128x128_1CE9B995E5C50515_12_mip0.dds
5c218a70,256,512,0031,BC1_UNORM,tex1_64x128_2AFE0A8DD362C4A9_12_mip0.dds
06c87a3d,128,128,0032,BC2_UNORM,tex1_64x64_707A48AA93C6839D_13_mip0.dds
4d5a2882,256,256,0032,BC2_UNORM,tex1_128x128_AB0D8C6EAFF72E2C_13_mip0.dds
225c4df1,512,512,0031,BC1_UNORM,tex1_128x128_19BED54A5188F404_12_mip0.dds
04f46cd8,256,256,0032,BC2_UNORM,tex1_128x128_96EE41568F597DEB_13_mip0.dds
c2dc62d6,256,256,0032,BC2_UNORM,tex1_128x128_13B1F84FF4057FF7_13_mip0.dds
a614c313,256,256,0031,BC1_UNORM,tex1_128x128_0D17A650CA8CFCC4_12_mip0.dds
7206d138,256,128,0031,BC1_UNORM,tex1_128x64_53A25D21EA1633D3_12_mip0.dds
30af399e,256,256,0032,BC2_UNORM,tex1_128x128_845DF025CC578681_13_mip0.dds
70ee0050,256,256,0032,BC2_UNORM,tex1_64x64_2F1E0224D07526F0_13_mip0.dds
7e3d939c,128,64,0032,BC2_UNORM,tex1_64x32_A2AE78C944415464_13_mip0.dds
7c66193b,64,256,0031,BC1_UNORM,tex1_32x128_4A0BC38EFA92971B_12_mip0.dds
63d70dd6,512,512,0032,BC2_UNORM,tex1_256x256_B227557F9CA1B904_13_mip0.dds
16007c6c,256,512,0031,BC1_UNORM,tex1_64x128_216D759275E68F70_12_mip0.dds
37fdbe98,128,256,0032,BC2_UNORM,tex1_64x128_3AABF292E90282CE_13_mip0.dds
d27b4078,256,256,0031,BC1_UNORM,tex1_128x128_9430D9F0BD61A38E_12_mip0.dds
7c66193b,64,256,0031,BC1_UNORM,tex1_32x128_4A0BC38EFA92971B_12_mip0.dds
63d70dd6,512,512,0032,BC2_UNORM,tex1_128x128_527745CA49385B6D_13_mip0.dds
999f9cc8,256,512,0031,BC1_UNORM,tex1_64x128_216D759275E68F70_12_mip0.dds
a2a369dd,128,256,0032,BC2_UNORM,tex1_64x128_3AABF292E90282CE_13_mip0.dds
66cf244a,128,64,0032,BC2_UNORM,tex1_64x32_53E1A79EE34B2623_13_mip0.dds
2701c1d6,128,64,0032,BC2_UNORM,tex1_64x32_A9B5D3A678013662_13_mip0.dds
06c87a3d,128,128,0032,BC2_UNORM,tex1_128x128_01422EA2082F672D_13_mip0.dds
326d0b43,512,512,0031,BC1_UNORM,tex1_128x128_DEB6DCC31F80FC8B_12_mip0.dds
34dbb73d,512,512,0032,BC2_UNORM,tex1_128x128_B5832C9011C81F42_13_mip0.dds
d27b4078,256,256,0031,BC1_UNORM,tex1_128x128_9430D9F0BD61A38E_12_mip0.dds
523834a3,512,512,0031,BC1_UNORM,tex1_128x128_0148F4D73540B8FB_12_mip0.dds
f05b0653,512,512,0032,BC2_UNORM,tex1_256x256_ADF2D309DDDEBD18_13_mip0.dds
48fe3666,128,128,0031,BC1_UNORM,tex1_128x128_55615E3D0E0EDBD1_12_mip0.dds
ede71264,512,256,0031,BC1_UNORM,tex1_128x64_2E4EB3952CAE7ACE_12_mip0.dds
3d092c25,128,256,0031,BC1_UNORM,tex1_64x128_E287FA003D596916_12_mip0.dds
4d5a2882,256,256,0032,BC2_UNORM,tex1_128x128_A0AB896D036B9BD7_13_mip0.dds
3630b552,512,512,0031,BC1_UNORM,tex1_128x128_4D4E405349D28717_12_mip0.dds
5f87149f,512,512,0031,BC1_UNORM,tex1_128x128_BE428858E5DFD3DC_12_mip0.dds
c2dc62d6,256,256,0032,BC2_UNORM,tex1_128x128_B08D8E966BBA5D66_13_mip0.dds
a614c313,256,256,0031,BC1_UNORM,tex1_128x128_0D17A650CA8CFCC4_12_mip0.dds
7206d138,256,128,0031,BC1_UNORM,tex1_128x64_53A25D21EA1633D3_12_mip0.dds
71bd926d,128,128,0032,BC2_UNORM,tex1_128x128_20255F2CF5FC3652_13_mip0.dds
7113de41,512,256,0031,BC1_UNORM,tex1_128x64_3C9424CC0FAA941E_12_mip0.dds
fd2d8df0,512,512,0031,BC1_UNORM,tex1_128x128_6AE56CE2ED5B7126_12_mip0.dds
550e076b,512,512,0031,BC1_UNORM,tex1_128x128_DA71373846B308D3_12_mip0.dds
1cf326f0,256,256,0031,BC1_UNORM,tex1_128x128_E7BDB30AFADCC8B3_12_mip0.dds
825244af,256,256,0031,BC1_UNORM,tex1_128x128_3EACFBFB6C8F8C66_12_mip0.dds
11d97c2e,64,32,0031,BC1_UNORM,tex1_64x32_BC07E0D2AD5083C8_12_mip0.dds
20d7358d,256,256,0031,BC1_UNORM,tex1_128x128_7AF8B24600ADCDB4_12_mip0.dds
24530664,256,256,0031,BC1_UNORM,tex1_128x128_0C121289FBC825D2_12_mip0.dds
489f087e,256,256,0031,BC1_UNORM,tex1_128x128_028813F9471B6D52_12_mip0.dds
c99bcd47,256,256,0031,BC1_UNORM,tex1_128x128_6FE534DE6CC2D2B2_12_mip0.dds
c7ac666f,256,256,0032,BC2_UNORM,tex1_128x128_B6160A84ED071698_13_mip0.dds
5baa674a,128,128,0032,BC2_UNORM,tex1_64x64_521AA316AED778AF_13_mip0.dds
d2a1c426,64,128,0032,BC2_UNORM,tex1_64x128_1BAE470C575AE4A7_13_mip0.dds
d27b4078,256,256,0031,BC1_UNORM,tex1_128x128_9430D9F0BD61A38E_12_mip0.dds
7c66193b,64,256,0031,BC1_UNORM,tex1_32x128_4A0BC38EFA92971B_12_mip0.dds
63d70dd6,512,512,0032,BC2_UNORM,tex1_128x128_527745CA49385B6D_13_mip0.dds
999f9cc8,256,512,0031,BC1_UNORM,tex1_64x128_216D759275E68F70_12_mip0.dds
a2a369dd,128,256,0032,BC2_UNORM,tex1_64x128_3AABF292E90282CE_13_mip0.dds
1fd77fc4,32,32,0032,BC2_UNORM,tex1_16x16_A794FE1BD07F9FD0_13_mip0.dds
a652e073,128,128,0032,BC2_UNORM,tex1_64x64_10CF7E4A86A99640_13_mip0.dds
4e90b59b,256,256,0031,BC1_UNORM,tex1_128x128_76F152478BF4822D_12_mip0.dds
ac78e2fc,256,256,0031,BC1_UNORM,tex1_128x128_6126F670EFA8F306_12_mip0.dds
ccf7543a,256,256,0031,BC1_UNORM,tex1_128x128_B73BAFADDBE4A622_12_mip0.dds
866b73c5,64,256,0032,BC2_UNORM,tex1_32x128_A150A8CB240DAAC2_13_mip0.dds
f013958d,128,128,0031,BC1_UNORM,tex1_64x64_1AC9E4F63030558A_12_mip0.dds
2f760d03,64,64,0031,BC1_UNORM,tex1_32x32_5CEBEE6716430A25_12_mip0.dds
fd9f6db7,128,256,0032,BC2_UNORM,tex1_64x128_7E5A197391663A7A_13_mip0.dds
ac0471b1,128,256,0032,BC2_UNORM,tex1_64x128_0836229727E97417_13_mip0.dds
02f30fe6,32,128,0032,BC2_UNORM,tex1_16x64_E411B23874C1A115_12_mip0.dds
700d6435,128,128,0032,BC2_UNORM,tex1_64x64_52361BEE0417CA03_13_mip0.dds
a08ed6e1,128,128,0032,BC2_UNORM,tex1_64x64_9E23060C434DB897_13_mip0.dds
e676651a,128,128,0032,BC2_UNORM,tex1_64x64_15A87C903B5D179D_13_mip0.dds
5be8a17e,128,128,0032,BC2_UNORM,tex1_64x64_4BA7B4448877D789_13_mip0.dds
84c13fa1,64,32,0032,BC2_UNORM,tex1_32x16_050106E68E36C32C_13_mip0.dds
9cf00018,64,64,0032,BC2_UNORM,tex1_32x32_197086430601CF08_13_mip0.dds
cd42c7e6,64,64,0032,BC2_UNORM,tex1_32x32_15F649D1DB72D418_13_mip0.dds
6404dc95,64,64,0032,BC2_UNORM,tex1_32x32_810E7674CA056AEF_13_mip0.dds
7bf2a780,64,64,0032,BC2_UNORM,tex1_32x32_B73B5779F61F670A_13_mip0.dds
9e89e420,64,64,0032,BC2_UNORM,tex1_32x32_1C5E6F72E55C1B62_12_mip0.dds
c69ab557,256,128,0032,BC2_UNORM,tex1_128x64_5BB664D2C3147873_13_mip0.dds
0be176bc,256,256,0032,BC2_UNORM,tex1_128x128_0F9006DDFA5D1CF2_13_mip0.dds
4cccd656,256,256,0032,BC2_UNORM,tex1_128x128_52ACDDEB84FA86A1_13_mip0.dds
ff7bf457,256,128,0032,BC2_UNORM,tex1_128x64_5AF8C97C60B81616_13_mip0.dds
780002fd,128,256,0032,BC2_UNORM,tex1_64x128_AFB75F041633A618_13_mip0.dds
7299ed60,256,256,0032,BC2_UNORM,tex1_128x128_A47F5CAFA3773F3C_13_mip0.dds
722e94b0,256,128,0032,BC2_UNORM,tex1_128x64_3EA25803B0077E9D_13_mip0.dds
dfadb57f,128,256,0032,BC2_UNORM,tex1_64x128_545F3CC85F69AF86_13_mip0.dds
31aff8e6,512,512,0032,BC2_UNORM,tex1_128x128_F01EBD55C84B23F5_13_mip0.dds
75a18645,256,256,0032,BC2_UNORM,tex1_128x128_BCBDA7A743096D1E_13_mip0.dds
837798dc,256,256,0032,BC2_UNORM,tex1_128x128_C041BE80FD9F4286_13_mip0.dds
d5eba9e7,256,256,0032,BC2_UNORM,tex1_128x128_7FFFC675D10D2A26_13_mip0.dds
ca8c2adf,256,256,0032,BC2_UNORM,tex1_128x128_7FEFD56808C8940E_13_mip0.dds
e5261ef1,256,256,0032,BC2_UNORM,tex1_128x128_5BB89F825A247F54_13_mip0.dds
ed00929c,128,128,0032,BC2_UNORM,tex1_64x64_00DD3833CEF1781F_13_mip0.dds
eded08b6,128,128,0032,BC2_UNORM,tex1_64x64_A03046DB6A3D1597_13_mip0.dds
3f38a689,64,64,0032,BC2_UNORM,tex1_32x32_F39D5E595DEE5458_13_mip0.dds
a2399332,256,128,0031,BC1_UNORM,tex1_128x64_1676521E29F9E5DE_13_mip0.dds
f32805f4,256,128,0031,BC1_UNORM,tex1_128x64_A2E0700AEAADF2F6_13_mip0.dds
74d42c33,256,256,0031,BC1_UNORM,tex1_128x128_354922D4C74CE5B1_13_mip0.dds
4547fed0,256,256,0031,BC1_UNORM,tex1_128x128_31765F998DBD97FB_13_mip0.dds
dba636e6,256,256,0031,BC1_UNORM,tex1_128x128_4400A87DDA13BF57_13_mip0.dds
a83d20c8,256,256,0031,BC1_UNORM,tex1_128x128_E4D88907407D7917_13_mip0.dds
1bc96fc8,128,128,0031,BC1_UNORM,tex1_64x64_FFD6425FC9D36C93_13_mip0.dds
